Loanref,first_default_month,speed_label
F22Q10449790,9,1
F22Q20134388,13,0
F22Q30075297,3,1
F23Q20220635,18,0
F22Q30144711,4,1
F22Q40006914,16,0
F23Q30089297,15,0
F22Q40174239,5,1
F22Q10265283,19,0
F23Q20103605,11,1
F22Q10097880,6,1
F22Q40094817,12,1
F22Q10451835,19,0
F23Q10059274,24,0
F23Q20072828,6,1
F23Q20164657,18,0
F23Q30128769,6,1
F22Q20275872,23,0
F22Q10261123,7,1
F22Q20238387,6,1
F22Q10423064,5,1
F22Q10300209,11,1
F22Q10314985,9,1
F23Q20005634,3,1
F22Q30297991,14,0
F22Q20198172,15,0
F23Q20057138,7,1
F23Q30044140,15,0
F23Q20027751,18,0
F22Q30041670,20,0
F22Q20128677,18,0
F22Q10496250,6,1
F22Q30227929,23,0
F22Q10392247,23,0
F22Q10397043,11,1
F23Q20263219,13,0
F22Q10412942,19,0
F22Q30193238,9,1
F22Q10047931,19,0
F22Q10209498,11,1
F22Q40127636,8,1
F22Q40155478,11,1
F22Q30136150,11,1
F22Q20264422,7,1
F22Q30214821,14,0
F23Q20228733,24,0
F23Q30063124,20,0
F22Q20426361,7,1
F23Q20270412,13,0
F22Q30214819,18,0
F22Q40173794,21,0
F22Q30006269,13,0
F23Q30129622,19,0
F23Q30202846,20,0
F23Q20264998,10,1
F22Q20092902,18,0
F23Q10143596,20,0
F23Q20203161,17,0
F23Q10110757,20,0
F23Q20261606,13,0
F23Q10053140,7,1
F22Q20015715,17,0
F23Q10153545,5,1
F22Q10257416,20,0
F22Q10314177,20,0
F22Q40171454,20,0
F23Q10006887,22,0
F23Q20143053,16,0
F22Q20246244,20,0
F22Q20131608,10,1
F22Q30203401,12,1
F22Q30163920,12,1
F22Q20315855,5,1
F23Q20213321,24,0
F22Q10198420,20,0
F22Q30271341,12,1
F22Q20296057,23,0
F22Q40177435,9,1
F23Q30009699,16,0
F23Q30142714,17,0
F22Q10430025,10,1
F22Q30074012,3,1
F23Q30241844,16,0
F22Q40202600,23,0
F22Q10027956,14,0
F22Q30117236,18,0
F23Q30091910,4,1
F23Q30018593,13,0
F22Q20064428,22,0
F22Q20141454,15,0
F22Q10392623,17,0
F22Q40092342,13,0
F23Q20078343,24,0
F22Q20159214,17,0
F22Q20139948,15,0
F23Q20221243,16,0
F22Q40011399,7,1
F22Q40130805,10,1
F22Q10562459,9,1
F23Q30038117,22,0
F23Q30081722,15,0
F22Q20249888,14,0
F22Q40202559,12,1
F23Q30082592,10,1
F22Q10247227,20,0
F22Q20353699,9,1
F23Q10142852,16,0
F23Q30246009,18,0
F22Q20265158,9,1
F22Q20233231,16,0
F22Q30188496,6,1
F22Q10171811,23,0
F23Q10032636,6,1
F22Q40093896,21,0
F22Q30058310,9,1
F23Q10087927,21,0
F22Q40163734,22,0
F23Q20086047,8,1
F22Q20276399,22,0
F22Q20127945,18,0
F22Q40041288,16,0
F22Q10344887,16,0
F22Q10081269,9,1
F22Q40052906,22,0
F23Q20268922,16,0
F23Q20205363,10,1
F22Q30321186,19,0
F22Q10122796,10,1
F22Q30212354,14,0
F22Q20247262,17,0
F23Q30180913,18,0
F22Q40076949,9,1
F22Q30234223,22,0
F22Q40001592,3,1
F23Q10098907,11,1
F22Q30063929,3,1
F23Q10125092,9,1
F22Q10030286,4,1
F22Q30307772,13,0
F22Q10281781,16,0
F23Q30214093,5,1
F22Q10051181,16,0
F22Q30105208,8,1
F23Q10012879,20,0
F23Q20038266,20,0
F23Q30063078,24,0
F22Q10146088,16,0
F22Q20176645,10,1
F23Q20036037,18,0
F22Q20362599,8,1
F22Q30134846,14,0
F22Q10120883,7,1
F22Q10564162,8,1
F23Q30242428,17,0
F22Q20355215,19,0
F22Q30039190,12,1
F22Q10052469,22,0
F22Q20147537,18,0
F22Q30307055,15,0
F22Q10256092,9,1
F22Q30273191,7,1
F22Q40089063,12,1
F23Q30180577,20,0
F23Q30256453,12,1
F22Q30174638,22,0
F22Q40102244,24,0
F22Q40109271,10,1
F22Q20146705,17,0
F22Q20231444,16,0
F22Q30276736,19,0
F22Q20325548,4,1
F22Q20266571,23,0
F22Q10267235,13,0
F23Q10151205,9,1
F22Q20012864,22,0
F22Q30088389,21,0
F22Q30122205,14,0
F23Q30070870,19,0
F23Q10011043,21,0
F23Q20145318,20,0
F23Q30096227,15,0
F23Q30132003,4,1
F23Q20086391,20,0
F22Q30162395,19,0
F23Q20044216,19,0
F22Q10386744,11,1
F23Q20027263,20,0
F22Q10327492,20,0
F22Q20111755,15,0
F23Q10180079,23,0
F22Q40021518,12,1
F22Q30314805,19,0
F22Q30226968,24,0
F22Q20398682,20,0
F22Q10121414,11,1
F22Q30229667,17,0
F22Q20285167,12,1
F22Q40035237,9,1
F22Q20373175,8,1
F22Q40216229,5,1
F23Q20175126,19,0
F22Q10203716,23,0
F22Q20332614,3,1
F22Q10113196,11,1
F22Q10447093,12,1
F22Q30157131,23,0
F22Q40047578,5,1
F23Q10158481,15,0
F23Q30248856,13,0
F22Q20096663,11,1
F22Q10572661,10,1
F22Q30198367,5,1
F22Q30243098,5,1
F23Q10035481,9,1
F22Q10389283,12,1
F22Q30092078,9,1
F23Q10183775,9,1
F22Q10513416,11,1
F23Q10144454,18,0
F22Q40053606,11,1
F22Q40077772,20,0
F22Q20212765,12,1
F22Q20293349,17,0
F23Q30051681,18,0
F22Q30237660,15,0
F22Q30107329,21,0
F22Q30038977,16,0
F23Q20248982,12,1
F22Q20055089,21,0
F22Q40069574,6,1
F22Q10340811,11,1
F23Q10171059,21,0
F23Q20160186,13,0
F23Q30119223,21,0
F22Q30255566,13,0
F22Q10451808,5,1
F23Q10040049,18,0
F23Q20050097,15,0
F22Q30129114,11,1
F22Q40079588,22,0
F22Q20221361,17,0
F22Q10410638,7,1
F23Q30069039,10,1
F22Q20013956,19,0
F22Q10212552,4,1
F22Q30255435,12,1
F22Q40168140,23,0
F22Q20386144,19,0
F23Q10001629,23,0
F23Q20036852,22,0
F22Q40050716,20,0
F22Q40122563,24,0
F23Q10103558,21,0
F22Q10006186,12,1
F22Q20318353,22,0
F23Q30144626,14,0
F22Q10069091,3,1
F22Q40048484,10,1
F22Q10428063,21,0
F22Q10482974,18,0
F22Q30051144,5,1
F23Q10103804,8,1
F22Q40198899,24,0
F22Q30227960,21,0
F23Q30208723,13,0
F23Q10058910,24,0
F22Q10475181,10,1
F22Q40140770,10,1
F22Q10298465,13,0
F22Q10499674,18,0
F22Q20075745,6,1
F23Q20183285,5,1
F22Q10188019,23,0
F23Q10156732,17,0
F22Q10238972,23,0
F22Q10546115,16,0
F22Q10048538,3,1
F22Q30083028,10,1
F22Q30101463,6,1
F22Q40080412,8,1
F22Q40213067,16,0
F22Q40009438,4,1
F22Q20241572,24,0
F22Q40180815,5,1
F22Q40334047,8,1
F23Q30096168,8,1
F22Q20078382,12,1
F22Q20219705,14,0
F23Q20225282,21,0
F22Q30195622,21,0
F22Q30121626,24,0
F22Q40168525,3,1
F23Q10015638,10,1
F23Q10140264,5,1
F22Q20388714,14,0
F22Q10019337,20,0
F23Q20019684,19,0
F22Q10523292,4,1
F22Q30211401,6,1
F23Q20069580,22,0
F22Q20115586,14,0
F23Q10161738,20,0
F22Q20302113,13,0
F22Q10030498,21,0
F23Q10164152,11,1
F23Q20020082,12,1
F22Q40104501,8,1
F22Q30059372,22,0
F22Q10448207,10,1
F22Q20262816,7,1
F23Q20101154,15,0
F22Q30205268,10,1
F22Q40160366,23,0
F22Q30048009,7,1
F22Q20403678,12,1
F22Q10545445,23,0
F23Q30156426,15,0
F22Q10558071,11,1
F22Q10359037,20,0
F23Q20227160,18,0
F23Q20182229,19,0
F22Q10106844,7,1
F22Q40016039,19,0
F22Q30165981,9,1
F22Q30221664,4,1
F23Q20190822,16,0
F23Q10155897,3,1
F22Q10433013,5,1
F22Q40037373,15,0
F23Q20009531,11,1
F23Q10098842,19,0
F22Q10518115,8,1
F22Q20308564,4,1
F22Q20055992,8,1
F22Q20356268,24,0
F22Q30120381,16,0
F22Q30085502,24,0
F22Q10220658,3,1
F22Q30330890,10,1
F22Q20190729,20,0
F22Q10171291,14,0
F22Q30033335,3,1
F22Q10408766,15,0
F22Q30138999,24,0
F22Q30261081,22,0
F23Q30090903,16,0
F22Q20313349,23,0
F22Q40116851,9,1
F22Q20286337,19,0
F22Q10210070,7,1
F22Q10393067,19,0
F22Q10265682,18,0
F23Q20236709,24,0
F23Q10034145,16,0
F23Q10125850,17,0
F23Q20147018,20,0
F22Q10381579,7,1
F22Q10035836,5,1
F22Q20236580,17,0
F22Q20409990,13,0
F23Q20231376,15,0
F22Q40166734,3,1
F23Q20065855,13,0
F23Q10040411,6,1
F22Q10480853,11,1
F22Q10066837,18,0
F22Q20396165,24,0
F23Q10177445,10,1
F23Q30209720,21,0
F22Q30139045,17,0
F22Q30199406,19,0
F23Q10020465,19,0
F22Q10445310,4,1
F22Q30235107,3,1
F23Q20145447,20,0
F22Q20206277,17,0
F22Q20133628,8,1
F23Q20123494,6,1
F23Q30216561,11,1
F22Q20029252,19,0
F22Q20249697,15,0
F22Q30175545,24,0
F23Q20039208,11,1
F22Q20336433,6,1
F22Q10120843,8,1
F23Q10023941,20,0
F23Q10105901,21,0
F22Q20091204,11,1
F22Q30290506,23,0
F22Q30066627,11,1
F23Q30061180,22,0
F22Q40202269,13,0
F22Q40147271,14,0
F22Q10297776,21,0
F22Q10071880,23,0
F23Q30213593,21,0
F23Q10029057,20,0
F22Q40164623,24,0
F22Q20392629,18,0
F22Q30333032,20,0
F23Q10128945,6,1
F23Q30190875,4,1
F23Q20032783,20,0
F22Q30276525,10,1
F22Q40158157,21,0
F23Q10050575,11,1
F22Q30017034,4,1
F22Q20267400,19,0
F22Q30150653,10,1
F22Q40098782,5,1
F23Q20099238,22,0
F23Q10076587,9,1
F22Q20076616,16,0
F22Q20175897,19,0
F22Q10263222,11,1
F23Q30242444,14,0
F22Q20095858,8,1
F22Q40053637,22,0
F23Q20074925,23,0
F23Q30132336,16,0
F22Q30074374,21,0
F23Q10176466,6,1
F23Q10113212,21,0
F23Q20134180,8,1
F22Q10565132,12,1
F22Q30012307,8,1
F23Q10101986,17,0
F22Q20169627,17,0
F22Q10515467,11,1
F22Q30161163,7,1
F22Q10331157,3,1
F22Q40011610,23,0
F22Q20149368,4,1
F22Q30044595,15,0
F23Q10181461,3,1
F22Q30000591,24,0
F22Q40043850,20,0
F23Q30256267,4,1
F22Q30120730,11,1
F22Q20219635,16,0
F22Q30231758,16,0
F22Q40145134,5,1
F22Q40054134,3,1
F23Q30108127,7,1
F23Q20030838,19,0
F23Q10081916,22,0
F22Q10027409,8,1
F22Q20288801,16,0
F23Q30055413,17,0
F22Q20034667,21,0
F22Q40030093,4,1
F22Q10022033,16,0
F23Q10101751,17,0
F22Q40116299,24,0
F23Q10168442,8,1
F23Q10137166,21,0
F22Q10356167,4,1
F22Q30198042,17,0
F22Q10061488,8,1
F22Q40018278,18,0
F23Q10057266,18,0
F22Q10188115,16,0
F22Q40100628,23,0
F22Q30008677,5,1
F22Q10257740,8,1
F22Q20143819,6,1
F22Q20336204,22,0
F22Q10184434,10,1
F22Q40008245,13,0
F23Q20227260,14,0
F23Q30023257,12,1
F22Q40184063,24,0
F22Q40083366,8,1
F22Q10192511,23,0
F22Q40127381,5,1
F22Q20333001,10,1
F23Q30070412,24,0
F23Q10098772,8,1
F23Q20210198,21,0
F23Q20094127,8,1
F22Q40123585,16,0
F22Q20088882,24,0
F23Q10037124,11,1
F23Q10130399,12,1
F22Q10171821,18,0
F22Q40183650,22,0
F23Q10178501,15,0
F22Q20233890,15,0
F23Q10181142,18,0
F23Q20173276,4,1
F22Q20150835,19,0
F23Q10036033,7,1
F22Q10437059,11,1
F22Q20226438,20,0
F22Q20312027,10,1
F23Q30027484,13,0
F22Q20063484,12,1
F23Q20193174,15,0
F22Q20401969,16,0
F22Q20420230,13,0
F22Q10267521,10,1
F22Q20435261,6,1
F22Q20400212,24,0
F22Q30092913,11,1
F22Q10548652,8,1
F22Q20089457,12,1
F22Q10540299,20,0
F22Q30089550,19,0
F23Q20085549,24,0
F23Q20047325,23,0
F22Q20153444,23,0
F22Q30329497,16,0
F22Q30307762,12,1
F22Q20235665,7,1
F22Q10290297,8,1
F22Q30297070,23,0
F23Q10104444,5,1
F22Q10025070,4,1
F22Q20083965,4,1
F22Q10091685,24,0
F22Q10204889,17,0
F22Q20193947,5,1
F22Q30315785,10,1
F22Q40093698,22,0
F22Q10038867,5,1
F23Q10069140,15,0
F22Q40073485,23,0
F23Q30212710,9,1
F22Q20438180,17,0
F22Q30150575,6,1
F22Q10395682,22,0
F22Q30199058,10,1
F22Q20021423,19,0
F23Q30144734,22,0
F22Q40182575,6,1
F22Q10100831,22,0
F23Q10168231,15,0
F22Q30191392,9,1
F23Q10024278,23,0
F23Q20205210,16,0
F23Q20252448,24,0
F22Q40062115,9,1
F22Q20363053,22,0
F22Q10237932,15,0
F22Q10538533,3,1
F23Q20240910,13,0
F22Q10521892,17,0
F23Q20125151,15,0
F23Q30081441,22,0
F22Q20244737,6,1
F22Q30025776,7,1
F23Q30251595,19,0
F22Q10500455,24,0
F22Q10478576,15,0
F22Q30327001,6,1
F22Q20048826,16,0
F22Q40203713,7,1
F23Q10093166,16,0
F22Q20137411,19,0
F22Q40008840,21,0
F22Q10116402,11,1
F23Q20243295,3,1
F22Q40017281,17,0
F23Q20182286,8,1
F22Q20069251,19,0
F22Q10140175,17,0
F22Q40096434,22,0
F22Q10154955,20,0
F23Q20199574,14,0
F23Q20220429,24,0
F22Q40075484,9,1
F22Q40115109,22,0
F22Q40144664,11,1
F23Q20256533,8,1
F23Q10184521,21,0
F22Q20040771,19,0
F22Q40009484,8,1
F22Q30259136,24,0
F23Q20194967,15,0
F22Q30100688,16,0
F23Q10129648,20,0
F22Q10239394,8,1
F22Q40065881,23,0
F23Q20018180,11,1
F22Q30125533,8,1
F23Q20093737,5,1
F23Q20106658,11,1
F22Q30142392,11,1
F22Q10182145,7,1
F22Q20213739,17,0
F22Q20261666,3,1
F23Q30252361,4,1
F22Q20169454,21,0
F22Q30301412,5,1
F22Q30157520,10,1
F22Q20160604,7,1
F23Q20075634,23,0
F22Q10310779,22,0
F23Q10105216,13,0
F22Q40003582,4,1
F22Q20409661,23,0
F22Q10257495,18,0
F22Q30192558,14,0
F22Q40190476,17,0
F22Q10056165,10,1
F23Q20183803,17,0
F22Q30320687,5,1
F23Q10061747,6,1
F23Q10094688,18,0
F23Q20261212,23,0
F23Q30152644,9,1
F22Q10391957,8,1
F22Q10210547,15,0
F23Q10032427,20,0
F22Q40144103,17,0
F22Q10044098,14,0
F22Q10196692,10,1
F22Q20426077,10,1
F22Q20285815,8,1
F22Q10449185,16,0
F22Q10040542,24,0
F22Q40008539,16,0
F23Q10034682,10,1
F22Q10024010,23,0
F23Q30065468,13,0
F23Q30103854,17,0
F23Q10113205,4,1
F23Q30006576,24,0
F23Q10164136,9,1
F22Q30073883,7,1
F23Q30148780,18,0
F22Q20147016,23,0
F22Q40218773,18,0
F23Q10107005,24,0
F22Q20156178,5,1
F23Q10162507,10,1
F23Q30151886,13,0
F23Q30179743,23,0
F22Q10037736,10,1
F22Q30251270,24,0
F22Q20346889,4,1
F22Q10255168,11,1
F22Q20110143,23,0
F22Q20416167,15,0
F23Q10082558,22,0
F23Q20248757,13,0
F22Q30063398,3,1
F22Q40176249,20,0
F22Q20013601,9,1
F22Q20348341,10,1
F22Q10168938,12,1
F22Q10432679,20,0
F23Q10021720,11,1
F23Q30179702,16,0
F22Q10053207,24,0
F23Q20086318,19,0
F23Q30018793,16,0
F22Q40032155,14,0
F22Q30154279,3,1
F22Q30229514,10,1
F22Q40189257,23,0
F22Q20293492,7,1
F22Q10518257,11,1
F22Q30023002,20,0
F22Q30176956,12,1
F22Q30191041,22,0
F22Q10030308,10,1
F22Q10178719,3,1
F22Q30257453,6,1
F22Q20289939,13,0
F22Q10181762,7,1
F22Q10520270,16,0
F23Q10024475,10,1
F22Q10425124,11,1
F22Q20159891,23,0
F22Q10425416,14,0
F22Q10409786,20,0
F22Q40123400,23,0
F22Q30254215,13,0
F22Q10280705,5,1
F23Q30167921,20,0
F23Q10183820,16,0
F22Q10445545,20,0
F22Q30223101,8,1
F22Q20018389,12,1
F22Q20335820,10,1
F22Q30083692,10,1
F22Q10411452,7,1
F22Q30334483,8,1
F22Q10418273,3,1
F22Q40019855,22,0
F22Q20145578,12,1
F22Q10522557,22,0
F23Q20103160,16,0
F23Q30128383,11,1
F22Q30122845,4,1
F23Q10145334,8,1
F23Q30113872,4,1
F23Q20256175,12,1
F23Q10155008,11,1
F23Q30234026,20,0
F23Q30047361,12,1
F22Q10566188,19,0
F23Q20029025,16,0
F22Q20131867,21,0
F23Q30035548,22,0
F23Q30072480,4,1
F23Q10074741,23,0
F23Q20033336,17,0
F22Q20305777,13,0
F22Q10047425,20,0
F22Q40096453,4,1
F23Q20171598,4,1
F23Q10030583,17,0
F23Q30033421,13,0
F22Q20258137,13,0
F22Q30150786,22,0
F22Q30119136,4,1
F23Q10147410,7,1
F22Q10121087,17,0
F23Q10146677,8,1
F23Q10158860,21,0
F22Q30098142,19,0
F22Q40010688,16,0
F22Q10366565,6,1
F22Q10065907,15,0
F22Q10092006,15,0
F23Q10178043,23,0
F22Q10394286,7,1
F23Q10147446,9,1
F22Q40010028,18,0
F22Q20183874,3,1
F22Q10328619,4,1
F22Q10549463,6,1
F22Q20358188,8,1
F22Q30297961,22,0
F22Q20425914,7,1
F23Q20008378,20,0
F22Q20156765,7,1
F23Q30107474,14,0
F23Q30036757,4,1
F22Q10294486,18,0
F22Q20203666,21,0
F22Q10379815,16,0
F22Q10173885,24,0
F22Q30137445,23,0
F22Q30012299,20,0
F22Q40092533,14,0
F22Q10487950,10,1
F22Q40010404,3,1
F22Q20131043,8,1
F22Q20319456,9,1
F23Q30218133,14,0
F23Q20000649,16,0
F22Q20360878,18,0
F23Q10059117,9,1
F23Q20161449,7,1
F22Q30198092,23,0
F22Q10415562,22,0
F22Q40100987,23,0
F23Q30001685,10,1
F22Q10490893,14,0
F23Q10155260,16,0
F23Q10117502,20,0
F22Q30066953,14,0
F22Q20375103,14,0
F22Q30042913,4,1
F22Q10470450,16,0
F22Q30194087,13,0
F23Q10152046,4,1
F23Q20251269,20,0
F22Q10554270,16,0
F23Q30064491,16,0
F22Q40102360,15,0
F23Q30063639,13,0
F22Q20013894,7,1
F22Q20215196,5,1
F22Q10073306,3,1
F22Q20099223,18,0
F22Q20172556,9,1
F22Q10453582,13,0
F22Q10266101,9,1
F23Q30156415,13,0
F23Q30124097,15,0
F22Q30157721,24,0
F22Q40044179,21,0
F22Q10343462,15,0
F22Q30304335,13,0
F22Q30150623,7,1
F22Q40028171,16,0
F22Q10009905,14,0
F22Q10253846,9,1
F22Q30332781,22,0
F22Q10242743,18,0
F23Q30189849,6,1
F22Q10067049,4,1
F23Q20246673,17,0
F23Q30032014,20,0
F22Q10303915,5,1
F22Q30023698,15,0
F22Q40085332,13,0
F22Q10247098,21,0
F22Q30257746,10,1
F22Q30204946,23,0
F23Q30109643,10,1
F22Q30179325,24,0
F22Q10342280,21,0
F23Q30246263,7,1
F22Q40204963,22,0
F23Q10135423,15,0
F23Q30209496,16,0
F22Q20372976,13,0
F23Q30015590,24,0
F22Q10504574,6,1
F22Q10566351,19,0
F22Q20034017,20,0
F23Q20241134,21,0
F22Q10082736,15,0
F22Q10254123,18,0
F23Q10140116,20,0
F22Q10336013,13,0
F22Q10409420,14,0
F22Q10166618,20,0
F22Q10414022,9,1
F22Q30268491,23,0
F22Q10303597,7,1
F22Q10218169,13,0
F22Q10398368,5,1
F22Q10453976,18,0
F22Q20261904,21,0
F23Q10065632,18,0
F22Q30137198,3,1
F22Q10228152,23,0
F22Q30035038,6,1
F22Q30268197,22,0
F22Q10580904,3,1
F22Q20352562,18,0
F23Q20168546,20,0
F22Q10347467,22,0
F22Q40221166,23,0
F22Q10243676,8,1
F23Q20256906,16,0
F22Q40093069,18,0
F23Q20004243,22,0
F22Q10033695,24,0
F22Q20009759,15,0
F23Q10025806,17,0
F23Q20262993,21,0
F22Q20159860,17,0
F22Q30168572,15,0
F23Q20264458,23,0
F23Q30158716,17,0
F23Q30131599,13,0
F22Q30049021,18,0
F22Q20045230,18,0
F23Q30141622,5,1
F22Q30107036,3,1
F22Q20353497,4,1
F22Q30313637,16,0
F23Q10172060,5,1
F22Q30004952,22,0
F22Q10218401,10,1
F22Q30111257,4,1
F23Q10113316,21,0
F23Q20241662,4,1
F22Q30220239,6,1
F22Q20196691,22,0
F22Q20279254,19,0
F22Q10123513,3,1
F22Q30229062,12,1
F22Q30276030,7,1
F22Q30103581,10,1
F22Q10524764,10,1
F22Q20274279,11,1
F23Q10097468,13,0
F22Q40168855,13,0
F22Q10531695,9,1
F22Q40041050,24,0
F23Q30010487,16,0
F22Q30057695,8,1
F22Q20111061,6,1
F22Q20381992,14,0
F22Q10490476,3,1
F22Q40051296,15,0
F22Q20075923,8,1
F23Q20020558,5,1
F22Q40130555,24,0
F22Q10405352,6,1
F22Q20165428,12,1
F22Q30333030,14,0
F23Q20061458,21,0
F22Q10464792,17,0
F23Q30032427,19,0
F23Q30082607,23,0
F22Q30298661,4,1
F22Q30129556,24,0
F23Q30093076,3,1
F23Q10002155,12,1
F22Q30168900,8,1
F22Q30208397,12,1
F23Q30017209,17,0
F22Q10549900,17,0
F22Q40172516,10,1
F23Q20249512,12,1
F22Q40081751,9,1
F22Q10423036,14,0
F22Q10323835,19,0
F23Q10117769,22,0
F22Q10496025,19,0
F22Q20175994,19,0
F22Q30079689,15,0
F22Q30090552,10,1
F22Q20321570,7,1
F22Q20404005,8,1
F22Q30262326,10,1
F23Q10024554,9,1
F23Q20200444,10,1
F23Q10071918,7,1
F22Q30192124,8,1
F22Q10129746,8,1
F23Q30257233,16,0
F22Q20160523,9,1
F23Q20248116,7,1
F22Q20186949,7,1
F22Q30010532,19,0
F22Q40027647,11,1
F23Q20161852,18,0
F22Q10542760,16,0
F22Q40218845,9,1
F23Q20220305,21,0
F22Q10097393,8,1
F22Q40151647,21,0
F22Q10322930,14,0
F23Q30168845,20,0
F23Q20259802,11,1
F22Q40156747,21,0
F22Q40210985,24,0
F22Q30146141,22,0
F22Q40135761,12,1
F22Q30001050,9,1
F23Q20114484,7,1
F22Q10207227,4,1
F22Q20014914,13,0
F23Q30020213,23,0
F23Q30215928,23,0
F22Q30265448,17,0
F23Q30100175,13,0
F22Q40117701,24,0
F22Q20168595,11,1
F22Q40149781,16,0
F22Q20167268,10,1
F23Q20126263,16,0
F22Q40075284,12,1
F23Q10036227,10,1
F23Q10145258,19,0
F23Q10094496,18,0
F22Q20302076,14,0
F22Q10428573,8,1
F22Q40211287,15,0
F22Q40119343,20,0
F22Q20163469,16,0
F22Q20411185,7,1
F23Q30233131,23,0
F22Q10137996,3,1
F22Q30234594,15,0
F22Q10030042,11,1
F22Q40149771,8,1
F23Q20034510,16,0
F22Q20398641,4,1
F22Q10295279,17,0
F23Q10136258,13,0
F22Q10522936,3,1
F23Q20250533,19,0
F22Q30265644,22,0
F22Q30093397,16,0
F22Q10412077,7,1
F22Q10182962,5,1
F23Q10000839,11,1
F22Q10525273,18,0
F22Q20364456,15,0
F22Q10240633,13,0
F22Q10577225,24,0
F22Q20207655,12,1
F22Q40070113,9,1
F22Q30280469,14,0
F22Q40191637,24,0
F22Q10468684,19,0
F22Q20189531,6,1
F22Q30273372,6,1
F22Q20028519,22,0
F23Q10117827,19,0
F22Q40032440,15,0
F23Q20256413,5,1
F23Q20266513,13,0
F22Q10542882,4,1
F22Q10049252,10,1
F22Q10115139,10,1
F22Q30205348,19,0
F23Q10105120,18,0
F22Q20234964,8,1
F22Q20387836,11,1
F23Q10077464,21,0
F22Q30273958,5,1
F23Q20129343,22,0
F22Q10107133,3,1
F23Q30240694,15,0
F22Q10372047,14,0
F22Q20139091,24,0
F22Q20373801,15,0
F23Q10065504,14,0
F22Q20424847,20,0
F22Q10095630,20,0
F22Q20061040,7,1
F22Q40035400,23,0
F22Q10553705,21,0
F23Q30220368,14,0
F22Q30048893,18,0
F23Q30072319,13,0
F23Q30038808,18,0
F22Q30210538,12,1
F22Q10176807,20,0
F23Q20038093,19,0
F22Q20078562,20,0
F23Q30210588,11,1
F22Q10117580,11,1
F23Q20250279,22,0
F22Q10389498,16,0
F23Q10031455,21,0
F22Q20127505,3,1
F22Q30033426,17,0
F22Q20190711,7,1
F23Q20164858,5,1
F22Q20063579,5,1
F22Q40139037,15,0
F22Q20130383,6,1
F22Q20352015,5,1
F22Q20350180,12,1
F22Q30090527,8,1
F23Q10034380,9,1
F22Q10536530,9,1
F22Q10041206,7,1
F22Q20127237,11,1
F22Q40011819,24,0
F23Q30142698,19,0
F22Q40114661,12,1
F23Q10097139,20,0
F23Q30141514,7,1
F22Q20155694,3,1
F22Q30261373,3,1
F23Q30184976,15,0
F22Q30138573,19,0
F22Q40016264,23,0
F22Q20062987,21,0
F23Q20218522,15,0
F23Q30240895,16,0
F22Q20418901,19,0
F23Q20220524,22,0
F22Q30332423,21,0
F22Q10050298,6,1
F22Q20350089,24,0
F22Q30171457,23,0
F22Q30303372,22,0
F23Q20131640,18,0
F23Q30142113,24,0
F22Q10441823,12,1
F23Q10004912,21,0
F22Q10103155,24,0
F22Q10052567,5,1
F22Q10024445,14,0
F22Q20253416,19,0
F22Q20267609,4,1
F23Q20196745,23,0
F22Q10257557,11,1
F22Q30301811,10,1
F23Q10047122,23,0
F22Q20020735,20,0
F22Q40175850,20,0
F22Q10057025,21,0
F23Q10084948,18,0
F23Q20052641,15,0
F23Q30151034,24,0
F22Q30111914,24,0
F22Q40135280,17,0
F22Q20288719,17,0
F23Q30044743,18,0
F23Q10143449,8,1
F23Q10117561,11,1
F22Q30093980,24,0
F23Q20162353,17,0
F22Q10279614,24,0
F23Q30081451,17,0
F23Q30209412,14,0
F22Q20106812,14,0
F22Q40011499,11,1
F23Q20129533,10,1
F23Q10032042,17,0
F23Q20206505,15,0
F23Q20267408,14,0
F22Q40220593,23,0
F23Q30147290,3,1
F22Q10375014,5,1
F22Q30088160,14,0
F22Q20403784,22,0
F22Q30155569,23,0
F22Q30086877,10,1
F23Q10007870,11,1
F22Q20127466,13,0
F22Q30320387,13,0
F22Q10373557,16,0
F23Q20251570,14,0
F22Q10316402,17,0
F23Q20009172,22,0
F22Q20246940,11,1
F22Q20354542,14,0
F22Q40082852,12,1
F22Q20186896,15,0
F23Q20028374,13,0
F22Q20340059,24,0
F23Q10030900,24,0
F22Q40151282,11,1
F22Q30106907,17,0
F22Q20374873,24,0
F22Q10002705,11,1
F22Q30125903,4,1
F22Q20412159,18,0
F23Q20096143,3,1
F23Q30050778,15,0
F22Q10414685,20,0
F22Q20067727,16,0
F22Q20392848,10,1
F22Q20374760,13,0
F22Q30103260,22,0
F23Q10148876,12,1
F22Q10217289,18,0
F22Q20437540,16,0
F22Q10556035,13,0
F22Q10172547,3,1
F22Q20245962,8,1
F22Q30170645,18,0
F22Q40203987,12,1
F22Q30110484,17,0
F22Q30007234,15,0
F22Q30203834,10,1
F22Q10151352,22,0
F22Q30161005,20,0
F22Q40014461,16,0
F22Q40055213,18,0
F22Q10202492,8,1
F22Q40142203,18,0
F22Q30041792,17,0
F23Q30149702,9,1
F23Q30202714,6,1
F22Q20046164,7,1
F22Q10290176,10,1
F23Q10085011,7,1
F22Q20397603,3,1
F22Q10095970,12,1
F23Q20253458,23,0
F22Q30170944,3,1
F23Q30178595,4,1
F22Q20194957,12,1
F22Q20076404,10,1
F23Q10108098,6,1
F22Q10502009,14,0
F22Q30157699,23,0
